datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B2;C;D;E;D1_unveraendert;D1_veraendert;D1;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_7;D1_8;D1_9;D1_10;D1_11;D1_12;D1_13;D1_14;D1_15;D1_16;D1_17;D1_18;D1_19;D1_20;D3_unveraendert;D3_veraendert;D3;D3_1;D3_2;D3_3;D3_4;D3_5;D3_6;D3_7;D3_8;D3_9;D3_10;D3_11;D3_12;D3_13;D3_14;D3_15;D3_16;D3_17;D3_18;D3_19;D3_20;D5_unveraendert;D5_veraendert;D5;D5_1;D5_2;D5_3;D5_4;D5_5;D5_6;D5_7;D5_8;D5_9;D5_10;D5_11;D5_12;D5_13;D5_14;D5_15;D5_16;D5_17;D5_18;D5_19;D5_20;D7_unveraendert;D7_veraendert;D7;D7_1;D7_2;D7_3;D7_4;D7_5;D7_6;D7_7;D7_8;D7_9;D7_10;D7_11;D7_12;D7_13;D7_14;D7_15;D7_16;D7_17;D7_18;D7_19;D7_20;D8_unveraendert;D8_veraendert;D8;D8_1;D8_2;D8_3;D8_4;D8_5;D8_6;D8_7;D8_8;D8_9;D8_10;D8_11;D8_12;D8_13;D8_14;D8_15;D8_16;D8_17;D8_18;D8_19;D8_20;D9_unveraendert;D9_veraendert;D9;D9_1;D9_2;D9_3;D9_4;D9_5;D9_6;D9_7;D9_8;D9_9;D9_10;D9_11;D9_12;D9_13;D9_14;D9_15;D9_16;D9_17;D9_18;D9_19;D9_20;Summe_unveraendert;Summe_veraendert
15.03.2020;Stadtratswahl;09779201;0;Stadt Rain;15;15;3742;3370;0;7112;4442;3218;98;81929;4442;123;153;19906;4578;1134;2197;1199;994;981;1272;695;536;889;463;805;281;436;659;546;679;706;384;472;55;39;9570;2364;584;1156;395;732;142;264;479;193;253;305;203;228;312;262;174;514;212;319;479;62;72;11132;3911;1315;1354;612;239;448;220;339;225;265;235;211;263;206;291;195;162;193;199;249;61;147;15501;1871;1302;1295;828;765;372;1094;519;539;403;877;654;978;367;1138;864;644;301;303;387;55;63;12949;2745;1322;2011;731;601;297;661;469;234;447;208;237;308;308;188;323;508;264;523;564;70;65;12871;3935;766;854;636;737;304;1307;435;297;439;347;509;287;283;251;274;239;325;413;233;426;539
